CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
200977,0,34,Company Invited,1,32,Large Business,Female,3,4,Basic,3,Married,2,0,1,1,0,Executive,17029
200979,0,34,Self Enquiry,1,35,Small Business,Male,2,3,Deluxe,3,Divorced,5,0,3,0,0,Manager,20429
200983,0,34,Self Enquiry,1,8,Large Business,Female,3,3,Deluxe,3,Unmarried,2,0,5,1,1,Manager,21687
201015,0,34,Company Invited,1,6,Salaried,Male,3,3,Basic,5,Married,6,0,1,1,2,Executive,17996
201027,0,34,Self Enquiry,1,6,Salaried,Female,2,4,Basic,4,Divorced,6,0,1,1,1,Executive,18294
201039,1,34,Self Enquiry,2,15,Large Business,Female,2,3,Basic,3,Divorced,2,0,1,1,0,Executive,17742
201055,0,34,Company Invited,1,21,Small Business,Male,3,3,Super Deluxe,5,Married,1,0,4,1,2,AVP,32007
201084,0,34,Self Enquiry,3,6,Large Business,Male,3,4,Standard,3,Divorced,2,1,1,1,1,Senior Manager,22083
201087,0,34,Self Enquiry,3,13,Large Business,Male,2,3,Basic,3,Married,1,1,1,0,1,Executive,17308
201115,0,34,Self Enquiry,1,13,Small Business,Male,2,3,Basic,3,Single,2,0,1,0,1,Executive,17972
201117,0,34,Self Enquiry,1,6,Salaried,Male,2,3,Deluxe,3,Married,1,0,4,1,0,Manager,20484
201131,0,34,Company Invited,1,16,Large Business,Male,3,4,Deluxe,3,Married,2,0,4,1,1,Manager,20063
201179,0,34,Self Enquiry,1,9,Salaried,Female,3,3,Deluxe,4,Married,2,0,5,1,2,Manager,20433
201212,0,34,Self Enquiry,1,25,Salaried,Female,2,4,Basic,3,Married,2,0,4,1,1,Executive,17929
201252,0,34,Self Enquiry,1,8,Small Business,Male,3,1,Basic,3,Married,1,1,1,0,1,Executive,17932
201270,0,34,Self Enquiry,3,9,Salaried,Female,2,5,Deluxe,3,Single,6,0,1,1,0,Manager,21029
201290,1,34,Company Invited,1,15,Salaried,Male,3,3,Deluxe,5,Married,5,0,3,0,1,Manager,20346
201300,0,34,Self Enquiry,3,14,Large Business,Male,3,1,Deluxe,3,Married,2,0,1,0,2,Manager,21799
201342,0,34,Self Enquiry,3,10,Salaried,Male,3,3,Standard,3,Married,3,1,4,0,2,Senior Manager,24713
201353,1,34,Company Invited,1,22,Large Business,Male,2,5,Basic,5,Married,2,1,3,1,0,Executive,17307
201359,0,34,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Married,4,1,3,0,0,Manager,23103
201368,0,34,Company Invited,1,28,Salaried,Male,2,4,Deluxe,3,Married,2,1,1,1,0,Manager,20747
201384,0,34,Self Enquiry,3,6,Small Business,Male,2,3,Standard,3,Unmarried,2,0,5,1,0,Senior Manager,24888
201385,0,34,Self Enquiry,3,19,Small Business,Male,2,3,Standard,3,Married,2,0,1,1,1,Senior Manager,23628
201446,0,34,Self Enquiry,3,34,Small Business,Female,3,4,Deluxe,3,Married,2,0,5,1,0,Manager,21712
201483,0,34,Self Enquiry,1,25,Small Business,Male,3,3,Basic,3,Married,1,0,3,0,0,Executive,17661
201492,0,34,Self Enquiry,1,13,Salaried,Fe Male,2,3,Standard,4,Unmarried,1,0,5,0,0,Senior Manager,26994
201494,1,34,Self Enquiry,1,12,Small Business,Male,2,3,Basic,5,Single,3,0,4,0,0,Executive,17960
201581,1,34,Company Invited,1,13,Salaried,Male,3,5,Deluxe,3,Single,2,1,5,1,0,Manager,21074
201586,0,34,Self Enquiry,1,11,Small Business,Fe Male,2,4,Standard,5,Unmarried,3,0,1,1,1,Senior Manager,26631
201629,0,34,Company Invited,3,8,Small Business,Female,3,3,Basic,3,Married,7,0,5,0,0,Executive,17231
201651,0,34,Self Enquiry,1,33,Small Business,Female,3,3,Basic,4,Single,3,0,3,0,0,Executive,17311
201658,0,34,Company Invited,1,8,Salaried,Male,2,4,Deluxe,3,Married,2,0,4,0,1,Manager,24547
201717,0,34,Self Enquiry,1,8,Salaried,Male,2,4,Deluxe,5,Married,7,0,4,0,1,Manager,20957
201848,1,34,Company Invited,3,25,Small Business,Male,3,1,Deluxe,3,Single,1,1,1,0,0,Manager,20304
201863,0,34,Company Invited,3,10,Small Business,Female,3,3,Deluxe,3,Married,1,0,1,0,0,Manager,21538
201885,1,34,Company Invited,3,12,Small Business,Female,2,5,Basic,3,Married,1,0,4,0,1,Executive,17351
201902,0,34,Self Enquiry,1,8,Salaried,Male,3,4,Basic,3,Married,4,0,5,1,2,Executive,17768
201910,1,34,Company Invited,2,29,Salaried,Female,2,3,Standard,5,Married,1,1,3,1,0,Senior Manager,24950
201932,0,34,Self Enquiry,3,27,Salaried,Male,3,1,Deluxe,3,Single,2,0,3,0,0,Manager,20337
201964,0,34,Self Enquiry,3,20,Large Business,Female,2,3,Basic,3,Married,2,1,5,1,0,Executive,17579
201973,0,34,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,17691
201994,0,34,Self Enquiry,1,15,Small Business,Fe Male,2,4,Standard,4,Unmarried,2,0,1,1,0,Senior Manager,23621
202019,0,34,Self Enquiry,1,14,Small Business,Female,3,3,Deluxe,3,Single,4,0,4,0,1,Manager,21142
202030,0,34,Self Enquiry,1,14,Salaried,Female,2,3,Deluxe,5,Married,4,0,5,1,1,Manager,20121
202037,0,34,Self Enquiry,3,8,Salaried,Male,2,3,Deluxe,3,Single,2,0,5,0,1,Manager,21274
202044,0,34,Self Enquiry,1,6,Salaried,Female,3,1,Basic,3,Single,3,0,1,1,1,Executive,18280
202053,0,34,Self Enquiry,3,14,Salaried,Female,3,3,Deluxe,5,Married,6,0,1,1,2,Manager,21500
202076,0,34,Company Invited,1,22,Salaried,Female,3,4,Basic,3,Single,2,0,5,1,2,Executive,17553
202141,0,34,Self Enquiry,1,16,Salaried,Male,2,3,Basic,4,Married,2,0,1,1,1,Executive,17008
202227,0,34,Self Enquiry,3,6,Small Business,Male,3,1,Deluxe,3,Married,1,0,5,0,1,Manager,24725
202233,0,34,Self Enquiry,3,16,Salaried,Female,2,3,Basic,3,Married,2,1,1,0,1,Executive,17220
202264,0,34,Company Invited,1,9,Salaried,Male,2,3,Deluxe,3,Unmarried,1,0,1,1,0,Manager,22756
202273,0,34,Company Invited,1,9,Salaried,Male,2,4,Basic,3,Married,4,0,1,0,0,Executive,17979
202304,0,34,Self Enquiry,3,15,Salaried,Female,3,3,Deluxe,3,Married,2,0,1,0,0,Manager,20714
202317,0,34,Company Invited,1,7,Small Business,Male,3,4,Deluxe,5,Single,1,0,1,0,0,Manager,20343
202376,1,34,Self Enquiry,1,13,Salaried,Male,3,3,Deluxe,3,Married,2,0,3,0,0,Manager,17585
202428,1,34,Company Invited,1,23,Large Business,Male,2,4,Basic,3,Married,1,1,5,1,1,Executive,23500
202434,1,34,Self Enquiry,1,16,Small Business,Male,2,3,Deluxe,5,Single,2,0,4,0,0,Manager,21125
202447,0,34,Company Invited,1,10,Salaried,Female,3,4,Basic,3,Divorced,3,1,5,1,2,Executive,21587
202474,0,34,Self Enquiry,1,9,Small Business,Male,4,4,Basic,3,Single,6,0,3,1,3,Executive,21174
202483,0,34,Company Invited,3,7,Salaried,Female,3,3,Deluxe,5,Divorced,4,0,3,1,1,Manager,24054
202499,0,34,Company Invited,1,7,Salaried,Female,4,4,Standard,3,Single,3,1,2,1,1,Senior Manager,32136
202565,0,34,Company Invited,3,29,Small Business,Male,4,4,Deluxe,4,Divorced,2,0,2,0,2,Manager,24824
202620,0,34,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Single,2,0,3,0,2,Executive,21178
202629,0,34,Self Enquiry,1,21,Small Business,Female,4,4,Basic,4,Divorced,3,0,5,0,1,Executive,21434
202665,0,34,Self Enquiry,1,11,Small Business,Female,3,5,Basic,4,Divorced,8,0,4,0,1,Executive,21300
202678,1,34,Self Enquiry,1,21,Small Business,Male,3,4,Basic,3,Divorced,7,1,2,0,2,Executive,21114
202680,1,34,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Divorced,2,0,3,1,1,Executive,21385
202690,0,34,Self Enquiry,1,12,Salaried,Female,4,5,Basic,3,Divorced,3,0,2,0,3,Executive,21589
202757,0,34,Company Invited,1,12,Salaried,Female,4,4,Standard,4,Divorced,8,0,3,1,3,Senior Manager,30556
202772,0,34,Company Invited,3,17,Small Business,Male,3,5,Deluxe,3,Unmarried,5,0,3,1,2,Manager,23360
202807,1,34,Self Enquiry,3,12,Small Business,Female,3,4,Basic,3,Unmarried,3,1,2,1,1,Executive,21529
202879,1,34,Self Enquiry,1,22,Small Business,Male,3,4,Standard,3,Divorced,2,1,5,0,1,Senior Manager,32288
202880,1,34,Self Enquiry,1,17,Small Business,Male,3,6,Basic,3,Married,2,0,5,0,1,Executive,22086
202943,0,34,Self Enquiry,3,15,Small Business,Male,3,4,Deluxe,3,Married,2,0,2,1,2,Manager,25782
202953,0,34,Company Invited,1,13,Salaried,Male,2,4,Deluxe,3,Married,5,0,5,1,1,Manager,26403
202958,1,34,Company Invited,1,10,Salaried,Male,4,4,Basic,5,Unmarried,3,1,5,1,3,Executive,22026
203006,1,34,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Unmarried,3,1,3,1,1,Executive,21364
203034,0,34,Self Enquiry,1,14,Small Business,Male,3,4,Standard,3,Divorced,2,0,4,0,1,Senior Manager,30369
203035,1,34,Self Enquiry,3,23,Small Business,Fe Male,4,4,Deluxe,5,Unmarried,7,0,3,1,1,Manager,24002
203063,0,34,Self Enquiry,3,7,Small Business,Male,3,2,Deluxe,5,Married,3,0,4,0,1,Manager,22715
203099,0,34,Self Enquiry,2,10,Salaried,Male,3,4,Basic,4,Married,5,1,5,0,2,Executive,20955
203117,0,34,Self Enquiry,1,7,Salaried,Male,4,5,Basic,5,Unmarried,5,1,4,0,1,Executive,21477
203138,0,34,Self Enquiry,1,7,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,2,0,4,0,1,Manager,25627
203156,0,34,Self Enquiry,1,20,Salaried,Female,3,4,Basic,3,Unmarried,5,0,3,1,1,Executive,22130
203159,0,34,Company Invited,1,7,Salaried,Female,3,2,Deluxe,4,Divorced,3,1,3,0,2,Manager,24166
203198,0,34,Company Invited,3,15,Salaried,Female,3,5,Basic,3,Single,2,0,2,1,2,Executive,21020
203234,0,34,Self Enquiry,1,12,Salaried,Male,3,5,Standard,3,Married,6,0,3,0,1,Senior Manager,25797
203236,1,34,Company Invited,1,36,Small Business,Female,3,5,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23186
203242,1,34,Self Enquiry,1,32,Small Business,Male,3,5,Basic,4,Single,6,1,4,0,1,Executive,20991
203246,0,34,Company Invited,3,14,Salaried,Female,2,4,Deluxe,4,Divorced,2,0,4,1,1,Manager,22980
203273,1,34,Self Enquiry,3,16,Small Business,Fe Male,4,4,Deluxe,5,Unmarried,2,1,3,0,2,Manager,26902
203307,0,34,Self Enquiry,2,9,Salaried,Male,3,4,Basic,3,Divorced,3,0,2,0,1,Executive,22278
203316,0,34,Company Invited,3,32,Small Business,Female,3,4,Deluxe,3,Divorced,3,0,3,0,2,Manager,23217
203327,0,34,Self Enquiry,1,16,Small Business,Male,3,4,Basic,3,Divorced,2,0,2,1,1,Executive,21459
203352,0,34,Self Enquiry,3,17,Small Business,Male,3,2,Standard,3,Married,2,1,4,1,2,Senior Manager,27058
203434,0,34,Company Invited,3,12,Salaried,Male,4,4,Deluxe,3,Divorced,8,0,1,1,3,Manager,28676
203491,0,34,Company Invited,3,14,Small Business,Male,3,4,Deluxe,5,Divorced,2,0,3,0,1,Manager,23051
203510,0,34,Self Enquiry,1,11,Small Business,Female,3,5,Basic,4,Divorced,2,0,1,0,1,Executive,22516
203518,0,34,Self Enquiry,1,15,Salaried,Male,4,4,Deluxe,3,Unmarried,4,1,3,0,3,Manager,25066
203535,0,34,Self Enquiry,1,32,Salaried,Male,3,5,Deluxe,4,Unmarried,3,0,1,0,2,Manager,22998
203539,0,34,Self Enquiry,1,35,Salaried,Male,4,4,Deluxe,3,Married,3,1,1,1,1,Manager,23885
203549,0,34,Self Enquiry,3,15,Salaried,Male,3,4,Deluxe,5,Married,4,0,5,1,1,Manager,25070
203633,0,34,Self Enquiry,3,9,Small Business,Male,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,24183
203642,0,34,Company Invited,3,23,Salaried,Female,3,4,Deluxe,3,Married,3,1,1,0,1,Manager,24046
203654,0,34,Self Enquiry,1,28,Small Business,Male,4,2,Basic,4,Married,3,0,1,1,2,Executive,20706
203697,0,34,Company Invited,3,9,Small Business,Fe Male,4,4,Deluxe,4,Unmarried,2,0,1,0,1,Manager,23825
203699,1,34,Self Enquiry,3,23,Salaried,Fe Male,4,4,Standard,5,Unmarried,4,1,5,0,1,Senior Manager,27242
203709,0,34,Company Invited,1,11,Large Business,Male,3,4,Deluxe,4,Married,7,0,1,0,1,Manager,21733
203726,0,34,Self Enquiry,1,15,Salaried,Male,3,2,Basic,5,Married,8,0,3,1,2,Executive,21821
203807,0,34,Self Enquiry,3,17,Small Business,Male,3,4,Deluxe,3,Unmarried,3,0,1,0,1,Manager,24165
203842,0,34,Company Invited,1,14,Salaried,Male,3,4,Deluxe,3,Married,3,0,5,1,2,Manager,24646
203859,0,34,Company Invited,1,7,Small Business,Male,3,5,Basic,3,Married,3,0,3,0,1,Executive,20686
203869,0,34,Self Enquiry,1,22,Small Business,Female,4,4,Deluxe,3,Married,2,1,1,1,2,Manager,23556
203917,0,34,Company Invited,1,10,Salaried,Female,3,4,Basic,3,Married,3,1,1,1,2,Executive,21587
203944,0,34,Self Enquiry,1,9,Small Business,Male,4,4,Basic,3,Single,6,0,3,0,3,Executive,21174
203953,0,34,Company Invited,3,7,Salaried,Female,3,2,Deluxe,5,Married,4,0,3,0,2,Manager,24054
203969,0,34,Company Invited,1,7,Salaried,Female,4,4,Standard,3,Single,3,1,1,1,1,Senior Manager,32136
204035,0,34,Company Invited,3,29,Small Business,Male,4,4,Deluxe,4,Married,2,0,1,0,1,Manager,24824
204090,0,34,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Single,2,0,3,1,1,Executive,21178
204099,0,34,Self Enquiry,1,21,Small Business,Female,4,4,Basic,4,Married,3,0,5,1,2,Executive,21434
204135,0,34,Self Enquiry,1,11,Small Business,Female,3,5,Basic,4,Married,8,0,4,0,2,Executive,21300
204148,1,34,Self Enquiry,1,21,Small Business,Male,3,4,Basic,3,Married,7,1,1,1,2,Executive,21114
204150,1,34,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Married,2,0,3,1,2,Executive,21385
204160,0,34,Self Enquiry,1,12,Salaried,Female,4,5,Basic,3,Married,3,0,1,0,1,Executive,21589
204227,0,34,Company Invited,1,12,Salaried,Female,4,4,Standard,4,Married,8,0,3,1,2,Senior Manager,30556
204242,0,34,Company Invited,3,17,Small Business,Male,3,5,Deluxe,3,Unmarried,5,0,3,1,1,Manager,23360
204277,1,34,Self Enquiry,3,12,Small Business,Female,3,4,Basic,3,Unmarried,3,1,1,0,2,Executive,21529
204349,1,34,Self Enquiry,1,22,Small Business,Male,3,4,Standard,3,Married,2,1,5,1,1,Senior Manager,32288
204350,1,34,Self Enquiry,1,17,Small Business,Male,3,6,Basic,3,Married,2,0,5,0,1,Executive,22086
204413,0,34,Self Enquiry,3,15,Small Business,Male,3,4,Deluxe,3,Married,2,0,1,0,1,Manager,25782
204423,0,34,Company Invited,1,13,Salaried,Male,2,4,Deluxe,3,Married,5,0,5,1,1,Manager,26403
204428,1,34,Company Invited,1,10,Salaried,Male,4,4,Basic,5,Unmarried,3,1,5,1,1,Executive,22026
204476,1,34,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Unmarried,3,1,3,1,1,Executive,21364
204504,0,34,Self Enquiry,1,14,Small Business,Male,3,4,Standard,3,Married,2,0,4,1,1,Senior Manager,30369
204505,1,34,Self Enquiry,3,23,Small Business,Fe Male,4,4,Deluxe,5,Unmarried,7,0,3,1,1,Manager,24002
204533,0,34,Self Enquiry,3,7,Small Business,Male,3,2,Deluxe,5,Married,3,0,4,0,2,Manager,22715
204569,0,34,Self Enquiry,2,10,Salaried,Male,3,4,Basic,4,Married,5,1,5,0,2,Executive,20955
204587,0,34,Self Enquiry,1,7,Salaried,Male,4,5,Basic,5,Unmarried,5,1,4,1,2,Executive,21477
204608,0,34,Self Enquiry,1,7,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,2,0,4,1,2,Manager,25627
204626,0,34,Self Enquiry,1,20,Salaried,Female,3,4,Basic,3,Unmarried,5,0,3,1,1,Executive,22130
204629,0,34,Company Invited,1,7,Salaried,Female,3,2,Deluxe,4,Married,3,1,3,1,1,Manager,24166
204668,0,34,Company Invited,3,15,Salaried,Female,3,5,Basic,3,Single,2,0,1,0,2,Executive,21020
204704,0,34,Self Enquiry,1,12,Salaried,Male,3,5,Standard,3,Married,6,0,3,1,2,Senior Manager,25797
204706,1,34,Company Invited,1,36,Small Business,Female,3,5,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23186
204712,1,34,Self Enquiry,1,32,Small Business,Male,3,5,Basic,4,Single,6,1,4,1,1,Executive,20991
204716,0,34,Company Invited,3,14,Salaried,Female,2,4,Deluxe,4,Married,2,0,4,0,1,Manager,22980
204743,1,34,Self Enquiry,3,16,Small Business,Fe Male,4,4,Deluxe,5,Unmarried,2,1,3,0,1,Manager,26902
204777,0,34,Self Enquiry,2,9,Salaried,Male,4,4,Basic,3,Married,3,0,1,1,3,Executive,22278
204786,0,34,Company Invited,3,32,Small Business,Female,3,4,Deluxe,3,Married,3,0,3,0,2,Manager,23217
204797,0,34,Self Enquiry,1,16,Small Business,Male,3,4,Basic,3,Married,2,0,1,0,2,Executive,21459
204822,1,34,Self Enquiry,3,32,Small Business,Male,3,5,Standard,4,Unmarried,4,1,5,1,1,Senior Manager,27058
200003,0,33,Company Invited,1,9,Salaried,Female,2,3,Basic,3,Divorced,2,1,5,1,1,Executive,17909
200030,0,33,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Single,5,0,3,1,2,Executive,17496
200039,0,33,Company Invited,3,6,Salaried,Female,2,2,Deluxe,5,Divorced,3,0,3,1,0,Manager,20376
200055,0,33,Company Invited,1,6,Salaried,Fe Male,3,3,Standard,3,Unmarried,2,1,2,1,0,Senior Manager,28458
200121,0,33,Company Invited,3,28,Small Business,Male,3,3,Deluxe,4,Divorced,1,0,2,0,1,Manager,21146
200176,0,33,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Single,1,0,3,0,1,Executive,17500
200185,0,33,Self Enquiry,1,20,Small Business,Female,3,3,Basic,4,Divorced,2,0,5,0,0,Executive,17756
200221,0,33,Self Enquiry,1,10,Small Business,Female,2,4,Basic,4,Divorced,7,0,4,0,0,Executive,17622
200234,1,33,Self Enquiry,1,20,Small Business,Male,2,3,Basic,3,Divorced,6,1,2,0,1,Executive,17436
200236,1,33,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Divorced,1,0,3,1,0,Executive,17707
200246,0,33,Self Enquiry,1,11,Salaried,Female,3,4,Basic,3,Divorced,2,0,2,0,2,Executive,17911
200313,0,33,Company Invited,1,11,Salaried,Female,3,3,Standard,4,Divorced,7,0,3,1,2,Senior Manager,26878
200363,1,33,Self Enquiry,3,11,Small Business,Female,2,3,Basic,3,Single,2,1,2,1,0,Executive,17851
200435,1,33,Self Enquiry,1,21,Small Business,Male,2,3,Standard,3,Divorced,1,1,5,0,0,Senior Manager,28610
200455,0,33,Self Enquiry,1,6,Small Business,Female,3,2,Super Deluxe,3,Married,5,0,2,0,2,AVP,31184
200499,0,33,Self Enquiry,3,14,Small Business,Male,2,3,Deluxe,3,Married,1,0,2,1,1,Manager,22104
200509,0,33,Company Invited,1,12,Salaried,Male,1,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725
200514,1,33,Company Invited,1,9,Salaried,Male,3,3,Basic,5,Single,2,1,5,1,2,Executive,18348
200562,1,33,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,0,Executive,17686
200590,0,33,Self Enquiry,1,13,Small Business,Male,2,3,Standard,3,Divorced,1,0,4,0,0,Senior Manager,26691
200591,1,33,Self Enquiry,3,22,Small Business,Female,3,3,Deluxe,5,Single,6,0,3,1,0,Manager,20324
200655,0,33,Self Enquiry,2,9,Salaried,Male,2,3,Basic,4,Married,4,1,5,0,1,Executive,17277
200673,0,33,Self Enquiry,1,6,Salaried,Male,3,4,Basic,5,Single,4,1,4,0,0,Executive,17799
200694,0,33,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Unmarried,1,0,4,0,0,Manager,21949
200710,0,33,Company Invited,3,23,Salaried,Male,2,3,Super Deluxe,3,Single,2,0,3,1,1,AVP,32444
200715,0,33,Company Invited,1,6,Salaried,Female,2,1,Deluxe,4,Divorced,2,1,3,0,1,Manager,20488
200754,0,33,Company Invited,3,14,Salaried,Female,2,4,Basic,3,Single,1,0,2,1,1,Executive,17342
200790,0,33,Self Enquiry,1,11,Salaried,Male,2,4,Standard,3,Married,5,0,3,0,0,Senior Manager,22119
200798,1,33,Self Enquiry,1,31,Small Business,Male,2,4,Basic,4,Single,5,1,4,0,0,Executive,17313
200829,1,33,Self Enquiry,3,15,Small Business,Female,3,3,Deluxe,5,Unmarried,1,1,3,0,1,Manager,23224
200883,0,33,Self Enquiry,1,15,Small Business,Male,2,3,Basic,3,Divorced,1,0,2,1,0,Executive,17781
200908,0,33,Self Enquiry,3,16,Small Business,Male,2,1,Standard,3,Married,1,1,4,1,1,Senior Manager,23380
200990,0,33,Company Invited,3,11,Salaried,Male,3,3,Deluxe,3,Divorced,7,0,1,1,2,Manager,24998
201074,0,33,Self Enquiry,1,14,Salaried,Male,3,3,Deluxe,3,Unmarried,3,1,3,0,2,Manager,21388
201095,0,33,Self Enquiry,1,34,Salaried,Male,3,3,Deluxe,3,Married,2,1,1,1,0,Manager,20207
201105,0,33,Self Enquiry,3,14,Salaried,Male,2,3,Deluxe,5,Married,3,0,5,1,0,Manager,21392
201189,0,33,Self Enquiry,3,8,Small Business,Male,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,20505
201198,0,33,Company Invited,3,22,Salaried,Female,2,3,Deluxe,3,Married,2,1,1,0,0,Manager,20368
201210,0,33,Self Enquiry,1,27,Small Business,Male,3,1,Basic,4,Married,2,0,1,1,1,Executive,17028
201253,0,33,Company Invited,3,8,Small Business,Female,3,3,Deluxe,4,Single,1,0,1,0,0,Manager,20147
201255,1,33,Self Enquiry,3,22,Salaried,Fe Male,3,3,Standard,5,Unmarried,3,1,5,0,0,Senior Manager,23564
201265,0,33,Company Invited,1,10,Large Business,Male,2,3,Deluxe,4,Married,6,0,1,0,0,Manager,18055
201282,0,33,Self Enquiry,1,14,Salaried,Male,2,1,Basic,5,Married,7,0,3,1,1,Executive,18143
201363,0,33,Self Enquiry,3,16,Small Business,Male,2,3,Deluxe,3,Single,2,0,1,0,0,Manager,20487
201398,0,33,Company Invited,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,1,1,Manager,20968
201415,0,33,Company Invited,1,6,Small Business,Male,2,4,Basic,3,Married,2,0,3,0,0,Executive,17008
201473,0,33,Company Invited,1,9,Salaried,Female,2,3,Basic,3,Married,2,1,1,1,1,Executive,17909
201500,0,33,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Single,5,0,3,0,2,Executive,17496
201509,0,33,Company Invited,3,6,Salaried,Female,2,1,Deluxe,5,Married,3,0,3,0,1,Manager,20376
201525,0,33,Company Invited,1,6,Salaried,Fe Male,3,3,Standard,3,Unmarried,2,1,1,1,0,Senior Manager,28458
201591,0,33,Company Invited,3,28,Small Business,Male,3,3,Deluxe,4,Married,1,0,1,0,0,Manager,21146
201646,0,33,Self Enquiry,1,8,Salaried,Male,2,3,Basic,3,Single,1,0,3,1,0,Executive,17500
201655,0,33,Self Enquiry,1,20,Small Business,Female,3,3,Basic,4,Married,2,0,5,1,1,Executive,17756
201691,0,33,Self Enquiry,1,10,Small Business,Female,2,4,Basic,4,Married,7,0,4,0,1,Executive,17622
201704,1,33,Self Enquiry,1,20,Small Business,Male,2,3,Basic,3,Married,6,1,1,1,1,Executive,17436
201706,1,33,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Married,1,0,3,1,1,Executive,17707
201716,0,33,Self Enquiry,1,11,Salaried,Female,3,4,Basic,3,Married,2,0,1,0,0,Executive,17911
201783,0,33,Company Invited,1,11,Salaried,Female,3,3,Standard,4,Married,7,0,3,1,1,Senior Manager,26878
201833,1,33,Self Enquiry,3,11,Small Business,Female,2,3,Basic,3,Single,2,1,1,0,1,Executive,17851
201905,1,33,Self Enquiry,1,21,Small Business,Male,2,3,Standard,3,Married,1,1,5,1,0,Senior Manager,28610
201925,0,33,Self Enquiry,1,6,Small Business,Female,3,1,Super Deluxe,3,Married,5,0,1,1,0,AVP,31184
201969,0,33,Self Enquiry,3,14,Small Business,Male,2,3,Deluxe,3,Married,1,0,1,0,0,Manager,22104
201979,0,33,Company Invited,1,12,Salaried,Male,1,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725
202032,1,33,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,0,Executive,17686
202060,0,33,Self Enquiry,1,13,Small Business,Male,2,3,Standard,3,Married,1,0,4,1,0,Senior Manager,26691
202061,1,33,Self Enquiry,3,22,Small Business,Female,3,3,Deluxe,5,Single,6,0,3,1,0,Manager,20324
202125,0,33,Self Enquiry,2,9,Salaried,Male,2,3,Basic,4,Married,4,1,5,0,1,Executive,17277
202143,0,33,Self Enquiry,1,6,Salaried,Male,3,4,Basic,5,Single,4,1,4,1,1,Executive,17799
202164,0,33,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Unmarried,1,0,4,1,1,Manager,21949
202180,0,33,Company Invited,3,23,Salaried,Male,2,3,Super Deluxe,3,Single,2,0,3,1,0,AVP,32444
202185,0,33,Company Invited,1,6,Salaried,Female,2,1,Deluxe,4,Married,2,1,3,1,0,Manager,20488
202224,0,33,Company Invited,3,14,Salaried,Female,2,4,Basic,3,Single,1,0,1,0,1,Executive,17342
202260,0,33,Self Enquiry,1,11,Salaried,Male,2,4,Standard,3,Married,5,0,3,1,1,Senior Manager,22119
202268,1,33,Self Enquiry,1,31,Small Business,Male,2,4,Basic,4,Single,5,1,4,1,0,Executive,17313
202299,1,33,Self Enquiry,3,15,Small Business,Female,3,3,Deluxe,5,Unmarried,1,1,3,0,0,Manager,23224
202353,0,33,Self Enquiry,1,15,Small Business,Male,2,3,Basic,3,Married,1,0,1,0,1,Executive,17781
202378,1,33,Self Enquiry,3,31,Small Business,Male,2,4,Standard,4,Unmarried,3,1,5,1,0,Senior Manager,23380
202449,0,33,Company Invited,1,9,Salaried,Male,4,4,Basic,3,Unmarried,2,0,5,1,2,Executive,21746
